"geographyId","currency_ReferenceRate","totalSignedAmount_ReferenceRate","totalCommitmentAmount_ReferenceRate","totalDisbursedAmount_ReferenceRate","code","name"
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",125994769.95,121795866.94,111843908.85,"PNG-C-WV",NA
"8f5db665-828c-4560-b959-155d0e156a30","USD",9244112,9244112,9244112,"BLR-607-G02-T",NA
"580f6be8-8d1f-49e8-9363-b6a23a27d349","USD",5730111.23,5730111.23,5730111.23,"JOR-607-G03-H",NA
"332579ba-bfcb-4322-ba8a-61e37213d7a0","USD",3391369.08,3391369.08,3391369.08,"COM-910-G04-H",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",10588713.72,10588713.72,10588713.72,"NPL-202-G04-M-00",NA
"6a035503-7fc3-41bf-85f8-757fcb9e2773","USD",4014073.45,4014073.45,4014073.45,"GMB-T-MRC",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",10941651.84,10941651.84,10941651.84,"NPL-708-G09-H",NA
"230dc866-39f9-4332-9c9d-6b9145dc667a","USD",4613463.12,4495220.94,4434488.16,"SRB-H-MOH",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",19631639,19631639,19631639,"BGD-202-G01-H-00",NA
"9da0b8b2-7521-4c14-ab9a-7f1140e5247a","USD",7695364.28,7695364.28,7695364.28,"TLS-506-G03-H",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",5282149,5282149,5282149,"UKR-011-G10-H",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",188723523.09,188723523.09,188723523.09,"CHN-S10-G14-T",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",131387644.07,129879584.71,128179584.71,"NPL-H-SCF",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",65613508.08,65613508.08,65613508.08,"IDN-809-G14-M",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",2331546.9,2331546.9,2331546.9,"TCD-202-G01-T-00",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",30464308,30464308,30464308,"UKR-913-G11-T",NA
"b0d51ce8-9bac-4575-9e9b-1f20091bebcf","USD",2885935.54,2885935.54,2885935.54,"MRT-607-G05-T",NA
"780f55f5-d8cd-4189-944e-e2b82dcc317b","USD",7747186.44,7747186.44,7671882.97,"COG-H-CRF",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",7677373.12,7677373.12,7677373.12,"MAL-813-G11-H",NA
"83e03d72-bb83-49bc-90ae-311877ab74fe","USD",1342707.89,1342707.89,1342707.89,"GUY-809-G05-S",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",2592316,2592316,2592316,"MLI-102-G01-M-00",NA
"6a5d3eb0-0d70-4b68-a767-12ce2b302bbd","USD",3088229.43,3088229.43,3088229.43,"PER-011-G08-H",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",5806623,5806623,5806623,"CHN-607-G10-H",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",5008828,5008828,5008828,"SAF-H-SCI",NA
"8f384746-ca2a-4520-98b5-181529b697a4","USD",24452996.82,24452996.82,24452996.82,"MAR-607-G02-H",NA
"2f5432ad-d283-461b-9bf6-a62d7e537544","USD",53109946,46656461.26,45556268.26,"VEN-M-UNDP",NA
"9da0b8b2-7521-4c14-ab9a-7f1140e5247a","USD",6471469.16,6471469.16,6471469.16,"TLS-709-G05-M",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",14419594.9,14419594.9,14419594.9,"NGA-C-LSMOH",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",266499249.09,246491876.69,244868197.37,"ETH-T-FMOH",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",14755385.71,14755385.71,14755385.71,"ZAM-711-G26-T",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",7692872.88,7692872.88,7692872.88,"LKA-M-MOH",NA
"780f55f5-d8cd-4189-944e-e2b82dcc317b","USD",2622582.79,2622582.79,2622582.79,"COG-810-G02-T",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",16483504.1,16483504.1,16483504.1,"LSO-C-PACT",NA
"97c2408c-ad34-4bae-a3f0-8bbb4a673a19","USD",14210105.83,14210105.83,14210105.83,"MSA-910-G02-H",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",9032307.97,9032307.97,9032307.97,"CMR-506-G06-M",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",24499588.8,24499588.8,24499588.8,"SSD-T-UNDP",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",56333528.7,49430462.77,48314170.64,"GIN-C-PLAN",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",9059812.82,9059812.82,9059812.82,"LSO-810-G08-T",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",34049164.8,34049164.8,34049164.8,"ZMB-102-G02-M-00",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",216761531.09,200056177.82,196598721.9,"UKR-C-AUA",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",1686056,1686056,1686056,"LSO-H-PACT",NA
"90fb7820-b2f0-4401-bc77-067270585a9b","USD",41896473.39,41896473.39,41896473.39,"VTN-910-G08-T",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",7628810.51,7628810.51,7628810.51,"MNG-H-MOH",NA
"457575cc-1c31-4a91-84bb-ba8022a15007","USD",1767359.12,1767359.12,1767359.12,"CRI-202-G01-H-00",NA
"63887eb8-fa1d-45d5-8fd3-acbb7c2188c6","USD",49669164.18,49669164.18,49572874.11,"CAF-C-IFRC",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",2438412,2438412,2438412,"NPL-202-G02-M-00",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",39115935.59,39115935.59,39115935.59,"RWA-506-G06-M",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",6019903.33,6019903.33,6019903.33,"SEN-S-MOH",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",48311448.47,48311448.47,48311448.47,"ZAF-102-G03-C-00",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",2369413.28,2369413.28,2369413.28,"GIN-T-MSHP",NA
"a37a1d83-5b1b-4b7f-af9f-1808fdffd792","USD",2873162.03,2873162.03,2873162.03,"GIN-T-PLAN",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",186768967.17,181781012.98,183541559.98,"NGA-T-IHVN",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",112129215.4,93682666.17,88418490.3,"UGA-C-TASO",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",49959452.25,45153802.68,44454303.52,"PAK-M-TIH",NA
"6a035503-7fc3-41bf-85f8-757fcb9e2773","USD",4891805.31,4891805.31,4891805.31,"GMB-506-G03-T",NA
"ef4cf219-ea30-4c9a-a2de-50e084257917","USD",22645500.15,22645500.15,22645500.15,"SOM-607-G04-M",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",198549037.33,179773550.21,173233285.88,"COD-M-MOH",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",99224792.69,99224792.69,99224792.69,"UKR-102-G04-H-00",NA
"9da0b8b2-7521-4c14-ab9a-7f1140e5247a","USD",10207375,8284854.96,7409480.65,"TLS-C-MOH",NA
"eeb0ddd9-ea5d-462e-b957-64421142ab69","USD",10374110,6854641.02,6846117.02,"DJI-Z-MoH",NA
"b3d59122-9d71-4df9-ae0e-9e4b1b315de8","USD",70805955,66814113,66814113,"MMR-T-SCF",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",210381234.44,194861064.8,190301510.6,"UKR-C-AUN",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",37690725,37690725,37690725,"COD-810-G08-M",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",72421294.42,72421294.42,72421294.42,"COD-809-G07-M",NA
"b1fb9f3f-70c5-4cba-850c-5035b0868980","USD",31047709.3,25045087.82,20783010.05,"BEN-S-CNLS-TP",NA
"eeb0ddd9-ea5d-462e-b957-64421142ab69","USD",2606317.42,2606317.42,2606317.42,"DJB-607-G02-M",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",29978409,29691435.35,22371336.62,"COD-C-MOH",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",27639977.53,27639977.53,27639977.53,"MDG-708-G09-M",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",23961490,14508281.65,14130351.86,"NGA-H-NASCP",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",1561636.4,1561636.4,1561636.4,"LSO-910-G09-H",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",15083397.48,15083397.48,15083397.48,"ZAF-C-SCI",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",4837840.68,4837840.68,4837840.68,"BDI-T-PNILT",NA
"39b465f8-a7a8-4793-9493-a51935a1d693","USD",1922844.51,1922844.51,1922844.51,"GNB-304-G01-T",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",21111326.28,21111326.28,21111326.28,"MDG-M-MOH",NA
"01ad29a8-26df-4d6a-8ab6-b2268b79f21d","USD",5297903.55,5297903.55,5297903.55,"ECU-910-G09-T",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",3090602.95,3090602.95,3090602.95,"MON-S-MOH",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",208346833.01,208346833.01,208346833.01,"SAF-H-NDOH",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",7448651,7448651,7448651,"MDA-607-G02-T",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",198771571.21,198771571.21,198771571.21,"NGA-809-G11-M",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",110238.11,110238.11,110238.11,"ZIM-011-G15-M",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",41600000,41600000,41600000,"IND-T-IBRD",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",71461500.3,57357018.71,56235384.73,"CIV-C-ACI",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",111202051.81,103500303.7,101434890.35,"SEN-H-CNLS",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",2879188,2879188,2879188,"ZMB-102-G07-H-00",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",81882069.63,81882069.63,81882069.63,"KEN-011-G13-M",NA
"b582c23d-697d-4370-a81b-d3dd72eab7c2","USD",8212962.23,8212962.23,8212962.23,"SWZ-809-G08-S",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",73438340.72,73438340.72,73438340.72,"SSD-H-UNDP",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",7066754.06,7066754.06,7066754.06,"MDG-910-G18-M",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",14157579.34,14157579.34,14157579.34,"PNG-405-G02-H",NA
"83e03d72-bb83-49bc-90ae-311877ab74fe","USD",1030100.81,1030100.81,1030100.81,"GUY-T-MOH",NA
"eeb0ddd9-ea5d-462e-b957-64421142ab69","USD",12868943.67,12868943.67,12868943.67,"DJI-Z-UNDP",NA
"783da83c-cc7d-4eac-8145-d4deba77606d","USD",6680469.29,6680469.29,6680469.29,"BGR-T-MoH",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",33905090.78,33905090.78,33905090.78,"TNZ-607-G09-T",NA
"6e687023-6549-45be-ad92-e64151157471","USD",1569910.44,1569910.44,1569910.44,"GHA-H-PPAG",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",74878691,74878691,74878691,"TZA-405-G08-M",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",236977897.77,236977897.77,236977897.77,"ZIM-809-G11-H",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",103474994.42,93651483.13,93651483.13,"KGZ-C-UNDP",NA
"1095c077-a626-4f85-bd3f-42c01deceec8","USD",13977794.93,13977794.93,13977794.93,"AFG-S-MOPH",NA
"8a024a2f-4b31-4382-8c1e-1402ec2bff24","USD",5419715.69,5419715.69,5419715.69,"TGO-607-G07-T",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",11748280.45,11748280.45,11748280.45,"LSO-708-G05-H",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",51500456.6,51500456.6,51500456.6,"IDN-607-G06-M",NA
"73d2cd6b-1e4c-4641-b763-a6e4731d5402","USD",33064604.48,30945427.48,30299263.48,"GTM-M-MSPAS",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",30998298.61,30998298.61,30998298.61,"CHN-506-G07-M",NA
"8a024a2f-4b31-4382-8c1e-1402ec2bff24","USD",1683719.26,1683719.26,1683719.26,"TGO-304-G03-T",NA
"90fb7820-b2f0-4401-bc77-067270585a9b","USD",12158504.4,12158504.4,12158504.4,"VNM-M-NIMPE",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",27646652.08,27646652.08,27646652.08,"BDI-M-PNILP",NA
"83e03d72-bb83-49bc-90ae-311877ab74fe","USD",7093483.25,3786140.02,3134068.72,"GUY-C-MOH",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",3375606.73,3375606.73,3375606.73,"LAO-102-G01-H-00",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",1959784.74,1959784.74,1959784.74,"LKA-405-G05-M",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",153755503.4,152849489.84,152849489.84,"SSD-M-PSI",NA
"6e687023-6549-45be-ad92-e64151157471","USD",3137858.75,3137858.75,3137858.75,"GHN-809-G10-H",NA
"73d2cd6b-1e4c-4641-b763-a6e4731d5402","USD",45535435,45535435,45535435,"GUA-311-G05-H",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",8657000,8657000,8657000,"BDI-102-G01-H-00",NA
"d869de58-2087-4633-a77f-5334f16159f2","USD",14001996.54,14001996.54,14001996.54,"AZE-H-MOH",NA
"90fb7820-b2f0-4401-bc77-067270585a9b","USD",11636386.5,11636386.5,11636386.5,"VNM-607-G05-T",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",4152089.61,4152089.61,4152089.61,"BDI-M-CARITAS",NA
"e1b45136-0aca-4c0c-a085-f2e3509036c5","USD",8008679.04,8008679.04,8008679.04,"QRB-305-G01-H",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",2548447.56,2548447.56,2548447.56,"ZMB-809-G23-H",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",771400,771400,771400,"BGD-809-G09-T",NA
"b1fb9f3f-70c5-4cba-850c-5035b0868980","USD",65362170.61,65362170.61,65362170.61,"BEN-304-G04-M",NA
"8f384746-ca2a-4520-98b5-181529b697a4","USD",3616413.41,3616413.41,3616413.41,"MAR-607-G03-T",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",27937022.19,27937022.19,27937022.19,"MDA-T-PCIMU",NA
"6a035503-7fc3-41bf-85f8-757fcb9e2773","USD",11614018.1,11614018.1,11614018.1,"GMB-M-CRS",NA
"8acadd9d-dffc-412f-99f4-49ddcb30f64a","USD",2093974,2093974,2093974,"ZAN-607-G05-H",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",62780491.07,57174468.69,53660458.69,"KEN-M-AMREF",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",26036200.39,26036200.39,26036200.39,"LAO-T-GFMOH",NA
"42cc3494-bc21-45e8-8c04-157e6290abfd","USD",5170803.78,1465887.33,147556.04,"GNQ-Z-UNDP",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",522664560.08,449253818.44,425704448.53,"CMR-H-MOH",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",32136915.22,32136915.22,32136915.22,"IDA-405-G05-H",NA
"eeb0ddd9-ea5d-462e-b957-64421142ab69","USD",8529315.36,8529315.36,8529315.36,"DJB-404-G01-H",NA
"860e5674-1774-4708-9522-2a6fb40e336a","USD",28281060.01,28281060.01,28281060.01,"MAF-202-G01-M-00",NA
"9775bd50-738a-46e5-8c5f-12862e5bd4ca","USD",10096304.21,10096304.21,10096304.21,"RUS-H-OHI",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",2215401,2215401,2215401,"MNG-910-G06-S",NA
"780f55f5-d8cd-4189-944e-e2b82dcc317b","USD",9485016.91,9485016.91,9485016.91,"COG-911-G06-H",NA
"649601f2-310c-4079-ac0b-5b0aa77a927c","USD",11113851.71,11113851.71,11113851.71,"QMZ-H-AFAO",NA
"892e82e9-5c28-40d4-b963-485fa841cc27","USD",22199736.62,21254736.71,21254736.71,"QRA-H-HIVOS2",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",65524689,65524689,65524689,"ZMB-811-G28-H",NA
"38c052af-358f-4185-b3b6-c0d3ab4ede7d","USD",1442458.96,1442458.96,1442458.96,"NAM-202-G02-T-00",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",110622923,50041672.92,27447849.7,"TCD-Z-MOH",NA
"b582c23d-697d-4370-a81b-d3dd72eab7c2","USD",1477327.68,1477327.68,1477327.68,"SWZ-202-G02-M-00",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",6812491.76,6812491.76,6812491.76,"BFA-202-G01-M-00",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",38322140.84,38322140.84,38322140.84,"SNG-M-PNLP",NA
"c9980a5b-0d86-4ad5-ab99-788ca847bbb9","USD",6270869.66,6270869.66,6270869.66,"CHN-809-G12-T",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",13231732,13231732,13231732,"IDA-607-G12-H",NA
"6e687023-6549-45be-ad92-e64151157471","USD",2288504,2288504,2288504,"GHA-809-G07-M",NA
